        2	2017-01-15 10:02:10	1	0	1	0
        1	2017-01-15 10:02:23	1	0	1	0
       16	2017-01-15 10:12:15	1	0	1	0
        3	2017-01-15 10:13:55	1	0	1	0
       16	2017-01-15 10:49:15	1	0	1	0
        1	2017-01-15 10:57:01	1	0	1	0
        1	2017-01-15 10:58:51	1	0	1	0
        1	2017-01-15 11:07:10	1	0	1	0
        7	2017-01-15 11:33:08	1	0	1	0
        9	2017-01-15 12:00:22	1	0	1	0
        1	2017-01-15 12:03:57	1	0	1	0
       16	2017-01-15 12:46:35	1	0	1	0
       17	2017-01-15 13:00:08	1	0	1	0
       16	2017-01-15 13:17:28	1	0	1	0
        3	2017-01-15 13:27:04	1	0	1	0
       11	2017-01-15 13:29:25	1	0	1	0
       17	2017-01-15 13:30:30	1	0	1	0
       15	2017-01-15 13:32:42	1	0	1	0
        9	2017-01-15 13:43:11	1	0	1	0
        6	2017-01-15 14:06:59	1	0	1	0
       16	2017-01-15 14:26:59	1	0	1	0
       17	2017-01-15 15:39:50	1	0	1	0
        3	2017-01-15 15:53:38	1	0	1	0
       16	2017-01-15 16:03:57	1	0	1	0
       14	2017-01-15 16:05:34	1	0	1	0
        2	2017-01-15 16:09:52	1	0	1	0
       16	2017-01-15 16:27:37	1	0	1	0
       11	2017-01-15 16:43:26	1	0	1	0
       15	2017-01-15 16:44:45	1	0	1	0
        8	2017-01-15 16:46:42	1	0	1	0
       11	2017-01-15 17:14:56	1	0	1	0
       16	2017-01-15 17:22:44	1	0	1	0
       16	2017-01-15 17:23:21	1	0	1	0
       16	2017-01-15 17:25:44	1	0	1	0
        2	2017-01-15 17:27:26	1	0	1	0
        8	2017-01-15 17:48:31	1	0	1	0
       16	2017-01-15 18:09:19	1	0	1	0
        3	2017-01-15 18:13:11	1	0	1	0
       16	2017-01-15 18:16:44	1	0	1	0
        1	2017-01-15 18:23:51	1	0	1	0
       16	2017-01-15 18:26:48	1	0	1	0
       16	2017-01-15 18:45:29	1	0	1	0
        3	2017-01-15 19:15:17	1	0	1	0
       16	2017-01-15 19:33:38	1	0	1	0
       16	2017-01-15 20:43:35	1	0	1	0
       16	2017-01-15 21:00:08	1	0	1	0
        3	2017-01-15 21:04:17	1	0	1	0
        3	2017-01-15 21:05:12	1	0	1	0
        3	2017-01-15 21:05:15	1	0	1	0
        3	2017-01-15 21:08:42	1	0	1	0
        1	2017-01-15 21:10:45	1	0	1	0
       16	2017-01-15 21:50:37	1	0	1	0
       16	2017-01-15 22:20:49	1	0	1	0
       16	2017-01-15 23:32:42	1	0	1	0
       16	2017-01-16 00:00:53	1	0	1	0
       16	2017-01-16 00:15:58	1	0	1	0
       16	2017-01-16 07:03:16	1	0	1	0
       16	2017-01-16 07:31:05	1	0	1	0
       16	2017-01-16 08:08:08	1	0	1	0
       16	2017-01-16 08:17:40	1	0	1	0
       16	2017-01-16 08:29:26	1	0	1	0
       16	2017-01-16 08:31:31	1	0	1	0
       16	2017-01-16 08:51:43	1	0	1	0
       13	2017-01-16 09:36:16	1	0	1	0
       16	2017-01-16 09:36:45	1	0	1	0
       15	2017-01-16 09:44:21	1	0	1	0
        8	2017-01-16 09:46:29	1	0	1	0
        7	2017-01-16 09:53:46	1	0	1	0
       16	2017-01-16 09:56:08	1	0	1	0
        6	2017-01-16 09:59:30	1	0	1	0
       14	2017-01-16 10:00:30	1	0	1	0
       16	2017-01-16 10:09:01	1	0	1	0
       11	2017-01-16 10:11:14	1	0	1	0
       16	2017-01-16 10:31:58	1	0	1	0
        2	2017-01-16 10:33:14	1	0	1	0
        3	2017-01-16 10:36:53	1	0	1	0
       12	2017-01-16 10:39:16	1	0	1	0
        1	2017-01-16 10:40:46	1	0	1	0
        7	2017-01-16 10:41:06	1	0	1	0
       16	2017-01-16 10:47:04	1	0	1	0
       17	2017-01-16 11:04:38	1	0	1	0
        9	2017-01-16 12:37:40	1	0	1	0
       17	2017-01-16 13:25:22	1	0	1	0
        7	2017-01-16 14:03:41	1	0	1	0
        6	2017-01-16 14:06:32	1	0	1	0
       11	2017-01-16 14:23:22	1	0	1	0
        8	2017-01-16 14:28:45	1	0	1	0
        8	2017-01-16 14:45:32	1	0	1	0
       17	2017-01-16 14:58:15	1	0	1	0
        2	2017-01-16 15:04:19	1	0	1	0
        8	2017-01-16 15:07:16	1	0	1	0
       17	2017-01-16 15:53:34	1	0	1	0
       17	2017-01-16 15:57:52	1	0	1	0
       11	2017-01-16 16:17:13	1	0	1	0
       15	2017-01-16 17:03:10	1	0	1	0
       16	2017-01-16 17:04:49	1	0	1	0
       16	2017-01-16 17:08:29	1	0	1	0
        1	2017-01-16 17:20:14	1	0	1	0
       16	2017-01-16 17:22:06	1	0	1	0
       13	2017-01-16 17:28:53	1	0	1	0
        9	2017-01-16 17:42:03	1	0	1	0
       11	2017-01-16 17:50:19	1	0	1	0
       15	2017-01-16 17:51:06	1	0	1	0
       16	2017-01-16 18:18:33	1	0	1	0
        6	2017-01-16 18:20:14	1	0	1	0
       17	2017-01-16 19:15:49	1	0	1	0
       16	2017-01-16 19:17:34	1	0	1	0
       16	2017-01-16 19:58:52	1	0	1	0
       16	2017-01-16 20:16:09	1	0	1	0
       16	2017-01-16 20:27:14	1	0	1	0
       16	2017-01-16 20:41:58	1	0	1	0
       16	2017-01-16 21:42:58	1	0	1	0
       16	2017-01-16 23:17:28	1	0	1	0
       16	2017-01-17 06:57:04	1	0	1	0
       16	2017-01-17 07:43:52	1	0	1	0
       16	2017-01-17 08:03:39	1	0	1	0
       16	2017-01-17 09:19:53	1	0	1	0
       13	2017-01-17 09:23:14	1	0	1	0
       16	2017-01-17 09:29:33	1	0	1	0
       15	2017-01-17 09:42:39	1	0	1	0
       14	2017-01-17 09:42:57	1	0	1	0
        8	2017-01-17 09:51:44	1	0	1	0
        6	2017-01-17 09:56:53	1	0	1	0
       11	2017-01-17 10:04:53	1	0	1	0
       10	2017-01-17 10:05:02	1	0	1	0
       12	2017-01-17 10:05:36	1	0	1	0
       16	2017-01-17 10:10:32	1	0	1	0
        7	2017-01-17 10:19:49	1	0	1	0
       16	2017-01-17 10:21:36	1	0	1	0
       16	2017-01-17 10:35:55	1	0	1	0
       16	2017-01-17 10:54:18	1	0	1	0
        6	2017-01-17 11:36:11	1	0	1	0
        7	2017-01-17 12:03:36	1	0	1	0
       16	2017-01-17 12:06:16	1	0	1	0
        9	2017-01-17 12:11:48	1	0	1	0
       16	2017-01-17 13:21:30	1	0	1	0
        8	2017-01-17 16:02:45	1	0	1	0
        6	2017-01-17 16:04:24	1	0	1	0
        2	2017-01-17 16:45:20	1	0	1	0
       15	2017-01-17 17:08:54	1	0	1	0
       17	2017-01-17 17:12:49	1	0	1	0
       17	2017-01-17 17:42:25	1	0	1	0
       17	2017-01-17 18:05:59	1	0	1	0
       17	2017-01-17 18:54:47	1	0	1	0
       16	2017-01-17 19:33:12	1	0	1	0
       16	2017-01-17 19:35:26	1	0	1	0
       16	2017-01-17 20:01:33	1	0	1	0
        3	2017-01-17 20:47:13	1	0	1	0
       16	2017-01-17 20:47:54	1	0	1	0
       18	2017-01-17 20:57:53	1	0	1	0
       19	2017-01-17 20:58:22	1	0	1	0
       16	2017-01-17 21:56:38	1	0	1	0
       16	2017-01-17 22:06:38	1	0	1	0
       16	2017-01-18 05:51:40	1	0	1	0
       16	2017-01-18 07:05:41	1	0	1	0
       16	2017-01-18 08:29:33	1	0	1	0
       10	2017-01-18 09:26:02	1	0	1	0
       16	2017-01-18 09:29:50	1	0	1	0
       13	2017-01-18 09:32:56	1	0	1	0
       16	2017-01-18 09:34:05	1	0	1	0
        9	2017-01-18 09:43:24	1	0	1	0
       14	2017-01-18 09:45:07	1	0	1	0
        7	2017-01-18 09:52:59	1	0	1	0
        8	2017-01-18 09:54:36	1	0	1	0
        1	2017-01-18 09:59:41	1	0	1	0
        6	2017-01-18 10:24:46	1	0	1	0
       17	2017-01-18 10:56:01	1	0	1	0
       16	2017-01-18 11:21:15	1	0	1	0
       16	2017-01-18 11:36:01	1	0	1	0
       16	2017-01-18 12:09:58	1	0	1	0
        2	2017-01-18 15:25:22	1	0	1	0
       16	2017-01-18 15:54:52	1	0	1	0
       17	2017-01-18 16:00:16	1	0	1	0
       17	2017-01-18 16:06:29	1	0	1	0
        3	2017-01-18 17:53:22	1	0	1	0
        1	2017-01-18 18:51:48	1	0	1	0
        1	2017-01-18 18:52:08	1	0	1	0
       17	2017-01-18 20:01:42	1	0	1	0
       16	2017-01-18 20:30:50	1	0	1	0
       16	2017-01-18 22:49:43	1	0	1	0
        9	2017-01-19 08:35:36	1	0	1	0
        9	2017-01-19 08:38:18	1	0	1	0
        9	2017-01-19 09:05:57	1	0	1	0
        9	2017-01-19 09:08:11	1	0	1	0
        9	2017-01-19 09:08:18	1	0	1	0
       13	2017-01-19 09:28:02	1	0	1	0
       20	2017-01-19 09:30:54	1	0	1	0
       14	2017-01-19 09:32:11	1	0	1	0
       18	2017-01-19 09:44:11	1	0	1	0
        8	2017-01-19 09:45:38	1	0	1	0
       10	2017-01-19 09:49:45	1	0	1	0
       19	2017-01-19 09:52:33	1	0	1	0
       17	2017-01-19 11:08:48	1	0	1	0
       17	2017-01-19 12:02:20	1	0	1	0
       16	2017-01-19 12:02:45	1	0	1	0
       18	2017-01-19 12:20:41	1	0	1	0
       18	2017-01-19 12:41:34	1	0	1	0
        1	2017-01-19 13:22:21	1	0	1	0
       17	2017-01-19 13:26:53	1	0	1	0
        3	2017-01-19 13:36:02	1	0	1	0
       18	2017-01-19 13:42:56	1	0	1	0
       19	2017-01-19 13:58:33	1	0	1	0
       19	2017-01-19 13:59:01	1	0	1	0
       10	2017-01-19 14:07:13	1	0	1	0
       17	2017-01-19 14:35:32	1	0	1	0
       18	2017-01-19 14:48:45	1	0	1	0
        4	2017-01-19 15:11:53	1	0	1	0
       18	2017-01-19 17:03:30	1	0	1	0
        9	2017-01-19 17:46:29	1	0	1	0
        3	2017-01-19 17:49:55	1	0	1	0
       16	2017-01-19 20:46:13	1	0	1	0
       16	2017-01-19 21:28:38	1	0	1	0
       16	2017-01-19 22:02:42	1	0	1	0
       16	2017-01-19 22:28:58	1	0	1	0
       16	2017-01-20 04:46:06	1	0	1	0
       16	2017-01-20 10:16:08	1	0	1	0
       16	2017-01-20 11:11:07	1	0	1	0
       16	2017-01-20 15:34:07	1	0	1	0
       16	2017-01-20 17:14:41	1	0	1	0
       16	2017-01-20 17:19:16	1	0	1	0
       16	2017-01-20 21:27:43	1	0	1	0
       16	2017-01-20 21:56:57	1	0	1	0
       16	2017-01-20 22:20:55	1	0	1	0
       16	2017-01-21 06:58:40	1	0	1	0
       16	2017-01-21 07:50:55	1	0	1	0
       16	2017-01-21 08:39:25	1	0	1	0
       18	2017-01-21 09:10:56	1	0	1	0
       13	2017-01-21 09:22:46	1	0	1	0
       16	2017-01-21 09:23:30	1	0	1	0
        9	2017-01-21 09:24:49	1	0	1	0
       20	2017-01-21 09:25:05	1	0	1	0
       10	2017-01-21 09:35:28	1	0	1	0
        7	2017-01-21 09:36:46	1	0	1	0
       17	2017-01-21 09:39:08	1	0	1	0
       11	2017-01-21 09:39:52	1	0	1	0
       12	2017-01-21 09:39:57	1	0	1	0
       15	2017-01-21 09:49:10	1	0	1	0
       14	2017-01-21 09:51:17	1	0	1	0
        8	2017-01-21 09:52:38	1	0	1	0
       19	2017-01-21 09:55:02	1	0	1	0
        2	2017-01-21 12:46:56	1	0	1	0
        7	2017-01-21 13:37:57	1	0	1	0
       19	2017-01-21 13:38:02	1	0	1	0
        3	2017-01-21 13:46:13	1	0	1	0
       11	2017-01-21 14:04:30	1	0	1	0
        9	2017-01-21 14:13:35	1	0	1	0
       19	2017-01-21 14:13:44	1	0	1	0
       16	2017-01-21 15:39:06	1	0	1	0
       17	2017-01-21 17:49:05	1	0	1	0
       17	2017-01-21 19:07:24	1	0	1	0
       16	2017-01-21 21:45:57	1	0	1	0
       16	2017-01-21 23:01:02	1	0	1	0
       16	2017-01-22 07:05:29	1	0	1	0
       16	2017-01-22 07:40:25	1	0	1	0
       16	2017-01-22 08:12:08	1	0	1	0
       16	2017-01-22 08:28:34	1	0	1	0
       13	2017-01-22 09:18:05	1	0	1	0
        9	2017-01-22 09:23:54	1	0	1	0
       18	2017-01-22 09:23:59	1	0	1	0
       10	2017-01-22 09:30:38	1	0	1	0
       20	2017-01-22 09:35:22	1	0	1	0
        6	2017-01-22 09:40:42	1	0	1	0
       11	2017-01-22 09:42:37	1	0	1	0
       12	2017-01-22 09:42:49	1	0	1	0
       16	2017-01-22 09:46:08	1	0	1	0
        8	2017-01-22 09:48:43	1	0	1	0
       15	2017-01-22 09:49:13	1	0	1	0
       14	2017-01-22 09:59:14	1	0	1	0
        4	2017-01-22 11:19:22	1	0	1	0
       18	2017-01-22 12:59:30	1	0	1	0
       15	2017-01-22 13:23:09	1	0	1	0
       18	2017-01-22 13:31:31	1	0	1	0
        3	2017-01-22 14:04:24	1	0	1	0
        2	2017-01-22 14:18:11	1	0	1	0
        7	2017-01-22 14:27:33	1	0	1	0
       10	2017-01-22 14:32:31	1	0	1	0
       17	2017-01-22 15:17:02	1	0	1	0
       17	2017-01-22 15:24:46	1	0	1	0
        3	2017-01-22 16:30:54	1	0	1	0
        8	2017-01-22 16:40:22	1	0	1	0
       15	2017-01-22 16:56:43	1	0	1	0
        8	2017-01-22 17:26:12	1	0	1	0
       16	2017-01-22 20:10:56	1	0	1	0
       16	2017-01-22 21:12:36	1	0	1	0
       16	2017-01-22 22:37:25	1	0	1	0
       16	2017-01-23 06:43:28	1	0	1	0
       20	2017-01-23 09:22:48	1	0	1	0
       20	2017-01-23 09:22:51	1	0	1	0
       15	2017-01-23 09:34:15	1	0	1	0
       16	2017-01-23 09:35:13	1	0	1	0
       13	2017-01-23 09:49:35	1	0	1	0
        8	2017-01-23 09:49:47	1	0	1	0
       16	2017-01-23 09:52:51	1	0	1	0
       10	2017-01-23 10:00:52	1	0	1	0
        9	2017-01-23 10:01:00	1	0	1	0
       18	2017-01-23 10:05:17	1	0	1	0
       17	2017-01-23 11:19:11	1	0	1	0
        9	2017-01-23 11:49:53	1	0	1	0
        3	2017-01-23 13:36:11	1	0	1	0
        7	2017-01-23 14:21:50	1	0	1	0
       19	2017-01-23 14:21:57	1	0	1	0
       12	2017-01-23 14:31:03	1	0	1	0
       19	2017-01-23 14:34:16	1	0	1	0
       15	2017-01-23 15:01:05	1	0	1	0
       19	2017-01-23 16:47:34	1	0	1	0
       19	2017-01-23 16:52:56	1	0	1	0
       19	2017-01-23 16:56:55	1	0	1	0
       19	2017-01-23 16:58:46	1	0	1	0
       19	2017-01-23 17:14:45	1	0	1	0
        4	2017-01-23 17:42:02	1	0	1	0
        4	2017-01-23 21:13:20	1	0	1	0
       16	2017-01-24 07:10:43	1	0	1	0
        9	2017-01-24 09:27:24	1	0	1	0
       10	2017-01-24 09:37:55	1	0	1	0
       16	2017-01-24 09:39:11	1	0	1	0
        2	2017-01-24 09:46:12	1	0	1	0
        2	2017-01-24 09:47:05	1	1	1	0
       11	2017-01-24 09:47:29	1	1	1	0
       15	2017-01-24 09:52:11	1	1	1	0
       18	2017-01-24 09:53:52	1	1	1	0
        6	2017-01-24 09:54:15	1	1	1	0
       13	2017-01-24 09:54:54	1	1	1	0
        7	2017-01-24 09:55:15	1	1	1	0
        8	2017-01-24 09:55:33	1	1	1	0
       14	2017-01-24 09:57:45	1	1	1	0
       20	2017-01-24 10:06:00	1	1	1	0
       16	2017-01-24 10:33:54	1	1	1	0
        7	2017-01-24 11:15:10	1	1	1	0
       19	2017-01-24 12:28:12	1	1	1	0
       15	2017-01-24 12:45:13	1	1	1	0
       11	2017-01-24 13:35:36	1	1	1	0
       15	2017-01-24 13:38:30	1	1	1	0
        8	2017-01-24 13:46:58	1	1	1	0
       11	2017-01-24 14:18:09	1	1	1	0
        8	2017-01-24 14:20:29	1	1	1	0
       19	2017-01-24 14:21:46	1	1	1	0
       16	2017-01-24 22:18:14	1	1	1	0
       16	2017-01-25 00:06:29	1	1	1	0
       16	2017-01-25 00:47:08	1	1	1	0
       16	2017-01-25 07:23:08	1	1	1	0
       13	2017-01-25 09:39:00	1	1	1	0
       10	2017-01-25 09:42:13	1	1	1	0
        8	2017-01-25 09:50:10	1	1	1	0
       16	2017-01-25 09:50:49	1	1	1	0
        9	2017-01-25 10:04:15	1	1	1	0
       18	2017-01-25 10:05:40	1	1	1	0
       13	2017-01-25 11:42:40	1	1	1	0
       11	2017-01-25 14:06:52	1	1	1	0
       11	2017-01-25 14:08:17	1	1	1	0
       11	2017-01-25 17:05:36	1	1	1	0
        6	2017-01-25 18:29:56	1	1	1	0
       16	2017-01-25 20:02:10	1	1	1	0
       16	2017-01-25 22:37:24	1	1	1	0
       16	2017-01-25 23:46:46	1	1	1	0
       16	2017-01-26 07:43:52	1	1	1	0
       10	2017-01-26 09:19:03	1	1	1	0
       18	2017-01-26 09:39:19	1	1	1	0
        8	2017-01-26 09:43:08	1	1	1	0
        9	2017-01-26 09:45:52	1	1	1	0
       19	2017-01-26 09:45:56	1	1	1	0
        7	2017-01-26 09:48:26	1	1	1	0
       13	2017-01-26 09:48:40	1	1	1	0
       11	2017-01-26 09:58:46	1	1	1	0
       12	2017-01-26 09:59:09	1	1	1	0
        7	2017-01-26 10:15:52	1	1	1	0
       15	2017-01-26 10:19:46	1	1	1	0
       16	2017-01-26 10:22:29	1	1	1	0
        2	2017-01-26 10:23:46	1	1	1	0
        9	2017-01-26 10:48:04	1	1	1	0
        9	2017-01-26 11:19:52	1	1	1	0
       18	2017-01-26 11:51:46	1	1	1	0
       16	2017-01-26 12:39:59	1	1	1	0
        8	2017-01-26 14:05:33	1	1	1	0
       12	2017-01-26 14:06:29	1	1	1	0
       16	2017-01-26 21:48:36	1	1	1	0
       16	2017-01-26 23:20:58	1	1	1	0
       16	2017-01-26 23:25:05	1	1	1	0
       16	2017-01-27 11:20:27	1	1	1	0
       16	2017-01-27 18:19:57	1	1	1	0
       16	2017-01-27 23:34:39	1	1	1	0
       16	2017-01-27 23:53:46	1	1	1	0
       16	2017-01-28 07:05:06	1	1	1	0
       10	2017-01-28 09:16:48	1	1	1	0
       18	2017-01-28 09:22:18	1	1	1	0
        9	2017-01-28 09:24:35	1	1	1	0
       19	2017-01-28 09:24:47	1	1	1	0
       11	2017-01-28 09:32:49	1	1	1	0
       12	2017-01-28 09:32:55	1	1	1	0
       13	2017-01-28 09:37:03	1	1	1	0
       14	2017-01-28 09:53:37	1	1	1	0
        8	2017-01-28 09:55:15	1	1	1	0
        4	2017-01-28 10:00:09	1	1	1	0
       15	2017-01-28 10:12:11	1	1	1	0
       11	2017-01-28 13:17:46	1	1	1	0
       15	2017-01-28 13:23:30	1	1	1	0
       13	2017-01-28 15:54:25	1	1	1	0
       15	2017-01-28 16:53:26	1	1	1	0
        4	2017-01-28 18:54:39	1	1	1	0
       16	2017-01-28 22:27:05	1	1	1	0
       16	2017-01-28 22:55:40	1	1	1	0
       16	2017-01-28 23:45:41	1	1	1	0
       10	2017-01-29 09:31:03	1	1	1	0
       14	2017-01-29 09:41:49	1	1	1	0
       13	2017-01-29 09:46:56	1	1	1	0
        8	2017-01-29 09:52:27	1	1	1	0
        9	2017-01-29 18:12:47	1	1	1	0
        3	2017-01-29 20:14:20	1	1	1	0
        3	2017-01-29 20:19:24	1	1	1	0
        3	2017-01-29 20:19:43	1	1	1	0
       16	2017-01-29 20:20:09	1	1	1	0
        3	2017-01-29 21:06:44	1	1	1	0
       16	2017-01-29 22:26:18	1	1	1	0
       16	2017-01-30 07:56:49	1	1	1	0
       10	2017-01-30 09:25:12	1	1	1	0
        9	2017-01-30 09:48:26	1	1	1	0
       14	2017-01-30 09:49:56	1	1	1	0
        8	2017-01-30 09:51:11	1	1	1	0
       19	2017-01-30 13:44:40	1	1	1	0
       19	2017-01-30 13:48:04	1	1	1	0
       16	2017-01-30 21:56:17	1	1	1	0
       16	2017-01-30 22:04:17	1	1	1	0
       16	2017-01-30 22:24:34	1	1	1	0
       16	2017-01-30 22:33:38	1	1	1	0
       16	2017-01-30 22:49:57	1	1	1	0
       16	2017-01-31 00:12:03	1	1	1	0
       16	2017-01-31 00:51:13	1	1	1	0
       16	2017-01-31 01:47:46	1	1	1	0
       16	2017-01-31 01:58:58	1	1	1	0
        9	2017-01-31 09:38:32	1	1	1	0
       10	2017-01-31 09:45:12	1	1	1	0
       13	2017-01-31 09:45:37	1	1	1	0
        8	2017-01-31 09:57:48	1	1	1	0
        4	2017-01-31 09:58:13	1	1	1	0
       14	2017-01-31 10:08:34	1	1	1	0
       19	2017-01-31 10:10:11	1	1	1	0
       16	2017-01-31 10:36:19	1	1	1	0
       16	2017-01-31 13:45:14	1	1	1	0
       16	2017-01-31 22:36:50	1	1	1	0
       10	2017-02-01 09:05:50	1	1	1	0
       14	2017-02-01 09:38:55	1	1	1	0
       13	2017-02-01 09:41:09	1	1	1	0
        8	2017-02-01 12:53:56	1	1	1	0
        8	2017-02-01 14:22:14	1	1	1	0
       16	2017-02-01 22:00:53	1	1	1	0
       16	2017-02-02 07:09:54	1	1	1	0
       16	2017-02-02 09:08:53	1	1	1	0
       10	2017-02-02 09:42:33	1	1	1	0
       16	2017-02-02 09:44:43	1	1	1	0
       13	2017-02-02 09:51:20	1	1	1	0
       14	2017-02-02 09:54:48	1	1	1	0
       19	2017-02-02 10:04:31	1	1	1	0
        3	2017-02-02 10:39:55	1	1	1	0
       19	2017-02-02 13:25:07	1	1	1	0
       19	2017-02-02 13:25:13	1	1	1	0
       19	2017-02-02 14:21:18	1	1	1	0
       16	2017-02-02 21:47:40	1	1	1	0
       16	2017-02-03 00:08:27	1	1	1	0
       16	2017-02-03 07:24:30	1	1	1	0
       16	2017-02-03 08:25:36	1	1	1	0
       16	2017-02-03 08:57:27	1	1	1	0
       16	2017-02-03 12:14:52	1	1	1	0
       16	2017-02-03 13:14:34	1	1	1	0
       16	2017-02-03 13:19:32	1	1	1	0
       16	2017-02-03 13:54:07	1	1	1	0
       16	2017-02-03 18:20:05	1	1	1	0
       16	2017-02-03 18:41:11	1	1	1	0
       18	2017-02-03 20:16:25	1	1	1	0
       16	2017-02-03 23:46:31	1	1	1	0
        6	2017-02-04 09:25:25	1	1	1	0
       10	2017-02-04 09:37:33	1	1	1	0
       11	2017-02-04 09:42:39	1	1	1	0
        9	2017-02-04 09:42:49	1	1	1	0
       12	2017-02-04 09:42:54	1	1	1	0
       14	2017-02-04 09:53:07	1	1	1	0
       13	2017-02-04 09:54:20	1	1	1	0
       19	2017-02-04 09:54:27	1	1	1	0
        8	2017-02-04 09:54:39	1	1	1	0
       18	2017-02-04 10:30:29	1	1	1	0
       16	2017-02-05 07:09:58	1	1	1	0
       16	2017-02-05 08:35:43	1	1	1	0
       16	2017-02-05 08:47:01	1	1	1	0
       16	2017-02-05 09:15:50	1	1	1	0
       14	2017-02-05 09:40:22	1	1	1	0
       10	2017-02-05 09:47:58	1	1	1	0
       13	2017-02-05 09:52:41	1	1	1	0
        8	2017-02-05 09:57:29	1	1	1	0
        3	2017-02-05 21:46:42	1	1	1	0
       13	2017-02-06 09:55:27	1	1	1	0
        8	2017-02-06 09:57:16	1	1	1	0
        9	2017-02-06 10:16:07	1	1	1	0
       12	2017-02-06 10:16:16	1	1	1	0
       14	2017-02-06 10:19:02	1	1	1	0
       10	2017-02-06 10:20:19	1	1	1	0
       16	2017-02-07 07:14:48	1	1	1	0
       18	2017-02-07 09:31:56	1	1	1	0
       10	2017-02-07 09:47:55	1	1	1	0
       13	2017-02-07 09:49:27	1	1	1	0
        8	2017-02-07 09:52:02	1	1	1	0
       14	2017-02-07 10:00:43	1	1	1	0
       14	2017-02-07 10:01:20	1	1	1	0
       20	2017-02-07 10:05:22	1	1	1	0
       12	2017-02-07 10:23:54	1	1	1	0
       16	2017-02-08 07:41:22	1	1	1	0
       10	2017-02-08 09:21:05	1	1	1	0
       13	2017-02-08 09:24:38	1	1	1	0
        8	2017-02-08 09:37:23	1	1	1	0
       18	2017-02-08 09:40:12	1	1	1	0
        9	2017-02-08 09:40:28	1	1	1	0
       20	2017-02-08 09:45:01	1	1	1	0
       14	2017-02-08 09:45:59	1	1	1	0
       19	2017-02-08 11:32:03	1	1	1	0
